DB_Chest_Press/2_5kg_blue_107_clip_2645_2995_trimmed_part004.mp4 1
DB_Chest_Press/10kg_orange_107_clip_3687_4030_trimmed_part002.mp4 1
Bicep_Curls/2_5kg_blue_18_video2_part003.mp4 0
DB_Chest_Press/2_5kg_blue_107_clip_3475_3795_trimmed_part002.mp4 1
Bicep_Curls/10kg_orange_107_video4_part002.mp4 0
Bicep_Curls/1kg_black_107_video1_part001.mp4 0
Bicep_Curls/10kg_orange_18_video3_part002.mp4 0
DB_Chest_Press/7_5kg_pink_18_clip_2133_2545_trimmed_part002.mp4 1
DB_Chest_Press/7_5kg_pink_18_clip_1062_1461_trimmed_part002.mp4 1
DB_Chest_Press/7_5kg_pink_18_clip_2650_2986_trimmed_part004.mp4 1
Bicep_Curls/5kg_red_18_video1_part001.mp4 0
Bicep_Curls/2_5kg_blue_18_video1_part002.mp4 0
Bicep_Curls/7_5kg_pink_18_video1_part001.mp4 0
DB_Chest_Press/1kg_black_107_clip_81_366_trimmed_part003.mp4 1
DB_Chest_Press/2_5kg_blue_18_clip_2645_2995_trimmed_part004.mp4 1
DB_Chest_Press/5kg_red_107_clip_5310_5666_trimmed_part004.mp4 1
DB_Chest_Press/1kg_black_18_clip_950_1192_part003.mp4 1
Bicep_Curls/1kg_black_107_video1_part002.mp4 0
Bicep_Curls/7_5kg_pink_107_video2_part002.mp4 0
DB_Chest_Press/2_5kg_blue_18_clip_3876_4151_trimmed_part003.mp4 1
Bicep_Curls/7_5kg_pink_18_video2_part001.mp4 0
DB_Chest_Press/2_5kg_blue_107_clip_3085_3355_trimmed_part003.mp4 1
DB_Chest_Press/1kg_black_18_clip_1702_1982_trimmed_part003.mp4 1
DB_Chest_Press/2_5kg_blue_107_clip_3876_4151_trimmed_part002.mp4 1
Bicep_Curls/2_5kg_blue_18_video2_part001.mp4 0
Bicep_Curls/5kg_red_18_video3_part003.mp4 0
Bicep_Curls/2_5kg_blue_107_video3_part001.mp4 0
DB_Chest_Press/1kg_black_107_clip_1702_1982_trimmed_part004.mp4 1
DB_Chest_Press/5kg_red_18_clip_542_787_trimmed_part003.mp4 1
DB_Chest_Press/10kg_orange_18_clip_3687_4030_trimmed_part002.mp4 1
DB_Chest_Press/2_5kg_blue_107_clip_2249_2554_trimmed_part004.mp4 1
Bicep_Curls/1kg_black_18_video2_part001.mp4 0
DB_Chest_Press/1kg_black_18_clip_526_865_trimmed_part003.mp4 1
DB_Chest_Press/7_5kg_pink_18_clip_2133_2545_trimmed_part004.mp4 1
DB_Chest_Press/5kg_red_107_clip_4810_5230_trimmed_part004.mp4 1
Bicep_Curls/10kg_orange_107_video3_part003.mp4 0
Bicep_Curls/5kg_red_18_video4_part002.mp4 0
Bicep_Curls/7_5kg_pink_18_video3_part004.mp4 0
Bicep_Curls/5kg_red_18_video2_part003.mp4 0
Bicep_Curls/1kg_black_18_video4_part002.mp4 0
DB_Chest_Press/5kg_red_18_clip_4290_4715_trimmed_part004.mp4 1
DB_Chest_Press/5kg_red_18_clip_101_454_trimmed_part004.mp4 1
Bicep_Curls/2_5kg_blue_18_video3_part002.mp4 0
DB_Chest_Press/1kg_black_18_clip_1702_1982_trimmed_part004.mp4 1
DB_Chest_Press/7_5kg_pink_107_clip_1062_1461_trimmed_part002.mp4 1
Bicep_Curls/1kg_black_18_video1_part001.mp4 0
Bicep_Curls/5kg_red_107_video4_part001.mp4 0
DB_Chest_Press/2_5kg_blue_18_clip_3475_3795_trimmed_part004.mp4 1
Bicep_Curls/5kg_red_18_video4_part003.mp4 0
Bicep_Curls/7_5kg_pink_107_video1_part001.mp4 0
Bicep_Curls/10kg_orange_18_video4_part002.mp4 0
DB_Chest_Press/5kg_red_18_clip_5310_5666_trimmed_part004.mp4 1
DB_Chest_Press/7_5kg_pink_107_clip_1586_2013_trimmed_part003.mp4 1
Bicep_Curls/7_5kg_pink_18_video1_part002.mp4 0
DB_Chest_Press/5kg_red_107_clip_4290_4715_trimmed_part006.mp4 1
DB_Chest_Press/7_5kg_pink_18_clip_1586_2013_trimmed_part003.mp4 1
Bicep_Curls/10kg_orange_18_video2_part001.mp4 0
DB_Chest_Press/1kg_black_107_clip_81_366_trimmed_part002.mp4 1
DB_Chest_Press/7_5kg_pink_107_clip_2133_2545_trimmed_part002.mp4 1
DB_Chest_Press/10kg_orange_18_clip_4627_4964_trimmed_part004.mp4 1
DB_Chest_Press/7_5kg_pink_107_clip_2650_2986_trimmed_part003.mp4 1
Bicep_Curls/5kg_red_18_video1_part002.mp4 0
DB_Chest_Press/10kg_orange_18_clip_4163_4548_trimmed_part002.mp4 1
Bicep_Curls/10kg_orange_107_video4_part004.mp4 0
DB_Chest_Press/1kg_black_18_clip_526_865_trimmed_part004.mp4 1
Bicep_Curls/5kg_red_107_video2_part001.mp4 0
DB_Chest_Press/5kg_red_18_clip_4810_5230_trimmed_part003.mp4 1
DB_Chest_Press/1kg_black_107_clip_950_1192_part004.mp4 1
Bicep_Curls/10kg_orange_18_video2_part002.mp4 0
DB_Chest_Press/7_5kg_pink_18_clip_3076_3365_part004.mp4 1
Bicep_Curls/5kg_red_107_video2_part003.mp4 0
